2022-04-24 11:29:34.458354	7e 80 7e 02 3f 90 22 09 7e 80 7e 02 3f 90 22 
2022-04-24 11:29:34.618445	7e 80 7e 02 3f 90 22 09 7e 80 7e 02 3f 90 22 
2022-04-24 11:29:34.778343	7e 80 7e 02 3f 90 22 09 7e 80 7e 02 3f 90 22 
2022-04-24 11:29:34.979355	7e 80 7e 02 3f 90 22 09 7e 80 7e 02 3f 90 22 
2022-04-24 11:29:35.178357	7e 80 7e 02 3f 90 22 09 7e 80 7e 02 3f 90 22 
2022-04-24 11:29:35.459355	7e 80 7e 02 3f 90 22 09 7e 80 7e 02 3f 90 22 
2022-04-24 11:29:35.620166	7e 80 7e 02 3f 90 22 09 7e 80 7e 02 3f 90 22 
2022-04-24 11:29:35.779085	7e 80 7e 02 3f 90 22 09 7e 80 7e 02 3f 90 22 
2022-04-24 11:29:35.978980	7e 80 7e 02 3f 90 22 09 7e 80 7e 02 3f 90 22 
2022-04-24 11:29:36.179166	7e 80 7e 02 3f 90 22 09 7e 80 7e 02 3f 90 22 
2022-04-24 11:29:36.378280	7e 80 7e 02 3f 90 22 09 7e 80 7e 02 3f 90 22 
2022-04-24 11:29:36.578285	83 7e 7e 15 
2022-04-24 11:29:36.778291	83 7e 7e 15 
2022-04-24 11:29:36.978283	83 7e 7e 15 
2022-04-24 11:29:37.218531	83 7e 7e 15 
2022-04-24 11:29:37.418491	83 7e 7e 15 
2022-04-24 11:29:37.578261	83 7e 7e 15 
2022-04-24 11:29:37.778235	83 7e 7e 15 
2022-04-24 11:29:37.978218	83 7e 7e 15 
2022-04-24 11:29:38.178226	83 7e 7e 15 
2022-04-24 11:29:38.378261	83 7e 7e 15 
2022-04-24 11:29:38.618231	83 7e 7e 15 
2022-04-24 11:29:38.778204	83 7e 7e 15 
2022-04-24 11:29:38.978851	83 7e 7e 15 
2022-04-24 11:29:39.178222	83 7e 7e 15 
2022-04-24 11:29:39.418235	83 7e 7e 15 
2022-04-24 11:29:39.578161	83 7e 7e 15 
2022-04-24 11:29:39.778479	83 7e 7e 15 
2022-04-24 11:29:39.978270	83 7e 7e 15 
2022-04-24 11:29:40.178302	83 7e 7e 15 
2022-04-24 11:29:40.378283	83 7e 7e 15 
2022-04-24 11:29:40.578269	83 7e 7e 15 
2022-04-24 11:29:40.818269	83 7e 7e 15 
2022-04-24 11:29:40.978264	83 7e 7e 15 
2022-04-24 11:29:41.218306	83 7e 7e 15 
2022-04-24 11:29:41.378290	83 7e 7e 15 
2022-04-24 11:29:41.578413	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:41.778422	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:41.978414	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:42.178402	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:42.378988	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:42.578397	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:42.778376	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:43.019438	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:43.178402	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:43.378365	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:43.618740	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:43.778336	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:43.978443	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:44.219055	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:44.418725	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:44.578419	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:44.818851	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:44.978405	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:45.178379	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:45.378402	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:45.618561	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:45.818627	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:45.978442	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:46.218455	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:46.378458	82 7e 7f 10 07 83 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:46.578391	81 7d 7e 15 09 85 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:46.778369	81 7d 7e 15 09 85 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:46.978364	81 7d 7e 15 09 85 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:47.178360	81 7d 7e 15 09 85 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:47.418449	81 7d 7e 15 09 85 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:47.578499	81 7d 7e 15 09 85 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:47.778510	81 7d 7e 15 09 85 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:48.018497	81 7d 7e 15 09 85 20 09 82 7e 7f 10 07 83 20 
2022-04-24 11:29:48.178459	81 7d 7e 15 09 85 20 09 82 7e 7f 10 07 83 20 
